,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
49,SEO Training 2020 : Complete SEO Guide For Beginners,https://www.udemy.com/course/seo-training-2018-complete-seo-guide-for-beginners/?couponCode=HOLISPECIAL,3.4433,658,English,2 total Stunden,Marketing,Suchmaschinenoptimierung,,0 days 07:00:00.000000000,{'Dhabaleshwar Das'}
17,"Abuse Is Not Love Whether Dating, In Domestic Relationship",https://www.udemy.com/course/abuse-is-not-love-whether-dating-in-domestic-relationship/?couponCode=MARCH112020,4.35,17,English,1 total Stunde,Persönliche Entwicklung,Erziehung & Beziehung,,2 days 23:00:00.000000000,{'Crystal Hutchinson Tummala'}
22,Dealing with Anxiety and Depression,https://www.udemy.com/course/dealing-with-anxiety-and-depression-b/?couponCode=MARCH20,3.87931,31,English,36 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,1 days 00:00:00.000000000,{'Code Of Mind School'}
40,The Search For Self - Being Authentic,https://www.udemy.com/course/be-authentic/?couponCode=MARCH12THESEARCH,4.35,32,English,2 total Stunden,Persönliche Entwicklung,Persönliche Veränderung,,1 days 06:00:00.000000000,"{'Richard Butler', 'Scott Paton', 'Scott Alex'}"
61,Relationship Management EI Certification -  Level 4,https://www.udemy.com/course/relationship-management/?couponCode=MARCH12RELATIONSHIP,4.36364,24,English,"2,5 total Stunden",Persönliche Entwicklung,Persönliche Veränderung,,1 days 06:00:00.000000000,"{'Scott Paton', 'Robert Jerus', 'Scott Alex'}"
42,EFT Your PTSD and Trauma,https://www.udemy.com/course/ptsd-trauma-relief/?couponCode=MARCH11EFTPTSD,3.65,16,English,1 total Stunde,Persönliche Entwicklung,Stressbewältigung,,0 days 05:00:00.000000000,"{'Scott Paton', 'Joan Kaylor', 'Scott Alex'}"
65,Anger Management Masterclass,https://www.udemy.com/course/anger-management-masterclass-x/?couponCode=MARCH20,3.5,12,English,1 total Stunde,Persönliche Entwicklung,Stressbewältigung,,2 days 23:00:00.000000000,{'Code Of Mind School'}
44,"Complete SQL Bootcamp with MySQL, PHP & Python",https://www.udemy.com/course/complete-sql-bootcamp-with-mysql-php-python/?couponCode=FREESQLBOOTCAMP,3.84483,404,English,3 total Stunden,Programmierung,Datenbanken,,0 days 12:00:00.000000000,{'Creative Online School'}
10,Complete JavaScript Course: Beginner to Advance,https://www.udemy.com/course/complete-javascript-course-beginner-to-advance-k/?couponCode=HSU1891K,3.1875,39,English,1 total Stunde,Programmierung,Programmiersprachen,,0 days 21:00:00.000000000,{'Istiak Ahamed Sishir'}
46,Complete Python Course: Learn Hands On Practically,https://www.udemy.com/course/complete-python-course-learn-hands-on-practically/?couponCode=UH9011QQK,3.5,93,English,1 total Stunde,Programmierung,Programmiersprachen,,1 days 22:00:00.000000000,"{'Syan Sarkar', 'Rex Jone'}"
12,Complete Python Course: Zero to Hero,https://www.udemy.com/course/complete-python-course-zero-to-hero-e/?couponCode=PY182OWP,3.06667,40,English,41 Min. gesamt,Programmierung,Software-Testing,,0 days 21:00:00.000000000,"{'Shokal Shah', 'Zone X'}"
3,"NGINX, Apache, SSL Encryption - Certification Course",https://www.udemy.com/course/nginx-apache-ssl-encryption-certification-course/?couponCode=9046C4F1EA29C2510CF4,4.16129,83,English,"3,5 total Stunden",Programmierung,Webentwicklung,,0 days 06:00:00.000000000,{'YouAccel Training'}
6,"HTML, JavaScript, & Bootstrap - Certification Course",https://www.udemy.com/course/html-javascript-bootstrap-certification-course/?couponCode=6C9AC7364E349CCE0405,4.34646,247,English,"6,5 total Stunden",Programmierung,Webentwicklung,,1 days 05:00:00.000000000,{'YouAccel Training'}
15,"HTML, CSS, & JavaScript - Certification Course for Beginners",https://www.udemy.com/course/html-css-javascript-certification-course-for-beginners/?couponCode=82A6BB3CF86B3C611FC9,4.21034,514,English,"5,5 total Stunden",Programmierung,Webentwicklung,,0 days 06:00:00.000000000,{'YouAccel Training'}
16,"JavaScript, Bootstrap, & PHP - Certification for Beginners",https://www.udemy.com/course/javascript-bootstrap-php-certification-for-beginners/?couponCode=3377BCBB60EC87221FFD,4.19919,213,English,6 total Stunden,Programmierung,Webentwicklung,,0 days 06:00:00.000000000,{'YouAccel Training'}
24,"Learn MongoDB with PHP, PHP Basics & Advanced, Git, JSON,XML",https://www.udemy.com/course/mastering-mongodb/?couponCode=FREEMONGO,3.7,128,English,"1,5 total Stunden",Programmierung,Webentwicklung,,1 days 08:00:00.000000000,{'Creative Online School'}
29,Bootstrap & jQuery - Certification Course for Beginners,https://www.udemy.com/course/bootstrap-jquery-certification-course-for-beginners/?couponCode=EF02903134FD88D42ECE,4.2439,76,English,4 total Stunden,Programmierung,Webentwicklung,,1 days 05:00:00.000000000,{'YouAccel Training'}
73,Complete Web Development: 22 Courses in 1,https://www.udemy.com/course/the-complete-web-development-course/?couponCode=COMPLETEWEBDEV,3.71429,494,English,"11,5 total Stunden",Programmierung,Webentwicklung,,2 days 08:00:00.000000000,{'Creative Online School'}
77,JavaScript & jQuery - Certification Course for Beginners,https://www.udemy.com/course/javascript-jquery-certification-course-for-beginners/?couponCode=9FDA1D64A6F03A261CE8,3.9,98,English,"2,5 total Stunden",Programmierung,Webentwicklung,,1 days 05:00:00.000000000,{'YouAccel Training'}
75,Kubernetes para Desarrolladores,https://www.udemy.com/course/kubernetes-para-desarrolladores/?couponCode=KUBERNETES_FREE_2020,4.16667,32,Español,4 total Stunden,IT & Software,Sonstiges,,2 days 16:00:00.000000000,"{'Pablo Chico de Guzman', 'Proyecto Oforte Cursos de calidad sobre Tecnología.'}"
52,Tembellik (Atalet) Nedir ve Nasıl Yenilir ?,https://www.udemy.com/course/ataleti-ve-tembelligi-yenebilirsiniz/?couponCode=96F89EF54604D5D14DF5,4.17213,63,Türkçe,42 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,2 days 13:00:00.000000000,{'Emir Baran Salbaş'}
