,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
72,The Ultimate C++ Course: Beginner to Advanced!,https://www.udemy.com/course/the-ultimate-c-course-beginner-to-advanced/?couponCode=UIKNMR1,3.375,19,English,1 total Stunde,Programmierung,Programmiersprachen,,1 days 15:00:00.000000000,{'Marufa Yasmin'}
52,Complete Python Course: Zero to Hero,https://www.udemy.com/course/complete-python-course-zero-to-hero-e/?couponCode=PY182OWP,3.35,32,English,41 Min. gesamt,Programmierung,Software-Testing,,2 days 05:00:00.000000000,"{'Shokal Shah', 'Zone X'}"
0,How the Internet Works & the Web Development Process,https://www.udemy.com/course/how-the-internet-works-the-web-development-process/?couponCode=A86A5FE8B5B39600B486,4.07143,107,English,37 Min. gesamt,Programmierung,Webentwicklung,,0 days 12:00:00.000000000,{'YouAccel Training'}
10,"HTML, CSS, & JavaScript - Certification Course for Beginners",https://www.udemy.com/course/html-css-javascript-certification-course-for-beginners/?couponCode=82A6BB3CF86B3C611FC9,4.2178,505,English,"5,5 total Stunden",Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'YouAccel Training'}
19,JavaScript & jQuery - Certification Course for Beginners,https://www.udemy.com/course/javascript-jquery-certification-course-for-beginners/?couponCode=9FDA1D64A6F03A261CE8,3.9,97,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 13:00:00.000000000,{'YouAccel Training'}
22,Quick Guide: Setup a Local Testing Server using WAMP or MAMP,https://www.udemy.com/course/quick-guide-setup-a-local-testing-server-using-wamp-or-mamp/?couponCode=8A6C83AF259EA87CEED3,3.68182,37,English,37 Min. gesamt,Programmierung,Webentwicklung,,0 days 12:00:00.000000000,{'YouAccel Training'}
33,"JavaScript, Bootstrap, & PHP - Certification for Beginners",https://www.udemy.com/course/javascript-bootstrap-php-certification-for-beginners/?couponCode=3377BCBB60EC87221FFD,4.20161,211,English,6 total Stunden,Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'YouAccel Training'}
40,Setup a Virtual Web Server using Linode or Digital Ocean,https://www.udemy.com/course/setup-a-virtual-web-server-using-linode-or-digital-ocean/?couponCode=4C5BEA8427533DD2637A,4.15,27,English,"2,5 total Stunden",Programmierung,Webentwicklung,,0 days 12:00:00.000000000,{'YouAccel Training'}
46,"Learn MongoDB with PHP, PHP Basics & Advanced, Git, JSON,XML",https://www.udemy.com/course/mastering-mongodb/?couponCode=FREEMONGO,3.7,125,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 16:00:00.000000000,{'Creative Online School'}
48,"NGINX, Apache, SSL Encryption - Certification Course",https://www.udemy.com/course/nginx-apache-ssl-encryption-certification-course/?couponCode=9046C4F1EA29C2510CF4,4.15625,80,English,"3,5 total Stunden",Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'YouAccel Training'}
68,"HTML, JavaScript, & Bootstrap - Certification Course",https://www.udemy.com/course/html-javascript-bootstrap-certification-course/?couponCode=6C9AC7364E349CCE0405,4.35039,246,English,"6,5 total Stunden",Programmierung,Webentwicklung,,2 days 13:00:00.000000000,{'YouAccel Training'}
71,Bootstrap & jQuery - Certification Course for Beginners,https://www.udemy.com/course/bootstrap-jquery-certification-course-for-beginners/?couponCode=EF02903134FD88D42ECE,4.2381,75,English,4 total Stunden,Programmierung,Webentwicklung,,2 days 13:00:00.000000000,{'YouAccel Training'}
11,Introducción al desarrollo de templates con WordPress,https://www.udemy.com/course/introduccion-al-desarrollo-de-templates-con-wordpress/?couponCode=DEVELOTECA-YOUTUBE,4.7,16,Español,"5,5 total Stunden",Programmierung,Webentwicklung,,1 days 07:00:00.000000000,{'OSCAR JOSUE UH PEREZ'}
