,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
71,Ultimate Associate Cloud Engineer - Google Certified 2019,https://www.udemy.com/course/google-cloud-associate-cloud-engineer-certification/?couponCode=MAR10FREE,4.06489,1219,English,"22,5 total Stunden",IT & Software,IT-Zertifizierung,,0 days 12:00:00.000000000,{'Google Cloud Platform Gurus !'}
40,Ethical Hacking Masterclass,https://www.udemy.com/course/ethical-hacking-from-top-university-professor/?couponCode=FREE33,4.22143,90,English,23 total Stunden,IT & Software,Netzwerk & Sicherheit,,1 days 04:00:00.000000000,{'JADA eLearning'}
107,The Beginners Guide to Cyber Security 2020,https://www.udemy.com/course/the-beginners-guide-to-cyber-security-2019/?couponCode=DESIGNSPECIAL,4.14465,303,English,"2,5 total Stunden",IT & Software,Netzwerk & Sicherheit,,1 days 14:00:00.000000000,{'Dhabaleshwar Das'}
67,Amazon AWS EC2 + LEMP + WooCommerce (Beginner-Advanced),https://www.udemy.com/course/amazon-aws-ec2-lemp-woocommerce-beginner-advanced/?couponCode=0BD8A9500EFC9C57B1C8,3.28571,24,English,2 total Stunden,IT & Software,Sonstiges,,2 days 02:00:00.000000000,{'Jerome P. from JP Courses'}
72,How to Start Affiliate Marketing with Clickbank,https://www.udemy.com/course/how-to-start-affiliate-marketing-with-clickbank/?couponCode=MARCHGIVEAWAY,3.89394,40,English,44 Min. gesamt,Marketing,Affiliate-Marketing,,2 days 19:00:00.000000000,{'Tom Wiztek'}
126,Affiliate Marketing Masterclass - 25 Course in 1,https://www.udemy.com/course/instagram-emial-list-profit-map/?couponCode=FREE44,4.05556,172,English,38 total Stunden,Marketing,Affiliate-Marketing,,1 days 03:00:00.000000000,{'JADA eLearning'}
5,Copywriting: How To Be A Crazy Good Copywriter,https://www.udemy.com/course/how-to-think-and-write-like-a-copywriter/?couponCode=8B16DAAE491BA9A0D5D9,4.19048,468,English,3 total Stunden,Marketing,Content-Marketing,,2 days 03:00:00.000000000,{'Derek Franklin'}
33,The Complete YouTube Course by YouTubers with 100mn+ Views,https://www.udemy.com/course/the-complete-youtube-course-chris-haroun-sacha-stevenson/?couponCode=955ECAA245A0C8014CAB,4.50641,266,English,"18,5 total Stunden",Marketing,Digitales Marketing,,0 days 05:00:00.000000000,"{'Sacha Stevenson', 'Chris Haroun'}"
59,Google Ads/AdWords Consultation - Learn From Former Googler,https://www.udemy.com/course/google-ads-consultation/?couponCode=3D80351E3E7979C8EB66,4.44048,175,English,2 total Stunden,Marketing,Digitales Marketing,,0 days 05:00:00.000000000,"{'Trevor Geller', 'Chris Haroun'}"
64,"Marketing 101: How To Be Seen, Get Heard, & Make An Impact!",https://www.udemy.com/course/magnetic-marketing/?couponCode=D2D35190D51C34CBF0D8,4.55,59,English,44 Min. gesamt,Marketing,Marketinggrundlagen,,2 days 02:00:00.000000000,{'Derek Franklin'}
0,Dropshipping 2020: The Subtle Art To Find A 7 Figure Product,https://www.udemy.com/course/dropshipping-2020-the-subtle-art-to-find-a-7-figure-product/?couponCode=DISCUDEMY.COM,4.15,26,English,1 total Stunde,Marketing,Produktmarketing,,0 days 14:00:00.000000000,{'Macademy Momentum'}
118,Millennial Instagram Marketing 2020 | Grow Organic Followers,https://www.udemy.com/course/2020-millennial-insta-marketing-grow-10k-organic-followers/?couponCode=STAYSAFE,3.91818,112,English,1 total Stunde,Marketing,Social-Media-Marketing,,2 days 06:00:00.000000000,{'Skyler Chase'}
112,Youtube SEO Course :How TO Rank #1 On YouTube in 2020,https://www.udemy.com/course/youtube-seo-how-to-rank-no-1-on-youtube-in-2018/?couponCode=4B817C1A04FE67D10AFB,3.63889,351,English,2 total Stunden,Marketing,Suchmaschinenoptimierung,,0 days 01:00:00.000000000,{'Liaqat Ali'}
31,Build the Best Resume+Linkedin Profile:by Award Winning Prof,https://www.udemy.com/course/build-the-best-resume-linkedin-profile-by-mba-award-winning-prof/?couponCode=59D2E3F215D0E18691F8,4.33333,223,English,"3,5 total Stunden",Persönliche Entwicklung,Karriereentwicklung,,0 days 06:00:00.000000000,"{'Complete Business Education with Chris Haroun', 'Chris Haroun'}"
62,"The Complete Job, Interview, Resume/LinkedIn & Network Guide",https://www.udemy.com/course/thecompletejobinterviewresumenetworknewcareerguide/?couponCode=723800A9C6752D885B24,4.35714,3462,English,12 total Stunden,Persönliche Entwicklung,Karriereentwicklung,,0 days 06:00:00.000000000,"{'Complete Business Education with Chris Haroun', 'Chris Haroun'}"
78,Interview Better than Anyone: by An Award Winning MBA Prof.,https://www.udemy.com/course/interview-better-than-anyone-by-an-award-winning-mba-prof/?couponCode=6219540F928DC894FCA3,4.5,348,English,"5,5 total Stunden",Persönliche Entwicklung,Karriereentwicklung,,0 days 06:00:00.000000000,"{'Complete Business Education with Chris Haroun', 'Chris Haroun'}"
99,50 Career & Self Development Tips: Welcome to the New You!,https://www.udemy.com/course/50-career-self-development-tips-welcome-to-the-new-you-mba-business/?couponCode=8D84B1869673BC794F8C,4.4,263,English,"1,5 total Stunden",Persönliche Entwicklung,Karriereentwicklung,,0 days 06:00:00.000000000,"{'Complete Business Education with Chris Haroun', 'Chris Haroun'}"
7,Create A Simple Daily Success Routine To Transform Your Life,https://www.udemy.com/course/create-a-daily-success-routine/?couponCode=9276D4692913A82D2F58,4.7,27,English,"3,5 total Stunden",Persönliche Entwicklung,Persönliche Veränderung,,2 days 02:00:00.000000000,{'Derek Franklin'}
27,YOU 2.0: How To Instantly Upgrade Your Life,https://www.udemy.com/course/how-to-instantly-upgrade-your-life/?couponCode=B6951980C6402F09B1FE,4.8,13,English,1 total Stunde,Persönliche Entwicklung,Persönliche Veränderung,,2 days 02:00:00.000000000,{'Derek Franklin'}
109,Success: How To Take Your Life From Good To Great To Amazing,https://www.udemy.com/course/success-school/?couponCode=B7362B8C05BAFC54C446,4.38462,183,English,4 total Stunden,Persönliche Entwicklung,Persönliche Veränderung,,2 days 02:00:00.000000000,{'Derek Franklin'}
111,Peak Performance 101: How To Become The BEST Version of YOU,https://www.udemy.com/course/peak-performance-101/?couponCode=A30DC4A0C6765A242198,4.3,29,English,1 total Stunde,Persönliche Entwicklung,Persönliche Veränderung,,2 days 02:00:00.000000000,{'Derek Franklin'}
1,30 Day Challenge to a More Productive and Much Happier You!,https://www.udemy.com/course/30-day-challenge-to-a-more-productive-and-much-happier-you/?couponCode=E7822D371AF890324435,4.33942,1338,English,"3,5 total Stunden",Persönliche Entwicklung,Produktivität,,0 days 06:00:00.000000000,"{'Complete Business Education with Chris Haroun', 'Chris Haroun'}"
70,Productivity: How To Get 2X More Done Each Day,https://www.udemy.com/course/wow-u-course/?couponCode=5BB38A897F47FA43E865,4.7,88,English,3 total Stunden,Persönliche Entwicklung,Produktivität,,2 days 02:00:00.000000000,{'Derek Franklin'}
81,Get Things Done: How To Organize Your Life And Take Action,https://www.udemy.com/course/the-action-map-system-get-life-done/?couponCode=81764A2D556D2F663933,4.27551,505,English,3 total Stunden,Persönliche Entwicklung,Produktivität,,2 days 02:00:00.000000000,{'Derek Franklin'}
56,"Confidence: How To Think, Feel, And Be Unstoppable",https://www.udemy.com/course/be-confident/?couponCode=4FC6AE20BF156D2DF10D,4.2,19,English,"2,5 total Stunden",Persönliche Entwicklung,Selbstwertgefühl,,2 days 02:00:00.000000000,{'Derek Franklin'}
122,How to become a much better & safer driver & avoid accidents,https://www.udemy.com/course/how-to-become-a-better-safer-driver-avoid-accidents/?couponCode=3031347DFACC5C4AB3D6,4.0,28,English,2 total Stunden,Persönliche Entwicklung,Sonstiges,,2 days 02:00:00.000000000,{'Jerome P. from JP Courses'}
24,Machine Learning Masterclass 3 Course in 1,https://www.udemy.com/course/introduction-to-machine-learning-top-university-professor/?couponCode=FREE22,4.41176,40,English,"79,5 total Stunden",Programmierung,Data Science,,1 days 03:00:00.000000000,{'JADA eLearning'}
79,Practical Database Course for Beginners : 6 courses in 1,https://www.udemy.com/course/database-course/?couponCode=PRACTICALDATABASE,3.88095,258,English,3 total Stunden,Programmierung,Datenbanken,,2 days 13:00:00.000000000,{'Creative Online School'}
73,Start your own online store now for FREE. (No monthly fees!),https://www.udemy.com/course/how-to-create-an-online-store-with-no-budget-step-by-step/?couponCode=C86D39AD2987EC381035,4.15,94,English,"3,5 total Stunden",Programmierung,E-Commerce,,2 days 02:00:00.000000000,{'Jerome P. from JP Courses'}
54,Complete Python Course: Zero to Mastery,https://www.udemy.com/course/complete-python-course-zero-to-mastery-q/?couponCode=DISCUDEMY.COM,3.2,11,English,1 total Stunde,Programmierung,Programmiersprachen,,1 days 07:00:00.000000000,{'Marufa Yasmin'}
108,Learn C++ From Scratch,https://www.udemy.com/course/learn-c-from-scratch-q/?couponCode=DISCUDEMY.COM,3.27273,33,English,1 total Stunde,Programmierung,Programmiersprachen,,1 days 07:00:00.000000000,{'Marufa Yasmin'}
6,Complete Python Course: Zero to Hero,https://www.udemy.com/course/complete-python-course-zero-to-hero-e/?couponCode=KIOLO8391,3.11364,46,English,41 Min. gesamt,Programmierung,Software-Testing,,2 days 18:00:00.000000000,"{'Shokal Shah', 'Zone X'}"
22,Learn PHP - For Beginners,https://www.udemy.com/course/learn-php-for-beginners-n/?couponCode=DCEAF556A59C77BEC240,4.22321,173,English,2 total Stunden,Programmierung,Webentwicklung,,2 days 07:00:00.000000000,{'YouAccel Training'}
34,Learn MySQL - For Beginners,https://www.udemy.com/course/learn-mysql-for-beginners/?couponCode=C7A372F45603E67E175C,4.19512,114,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 07:00:00.000000000,{'YouAccel Training'}
84,Learn XML-AJAX - For Beginners,https://www.udemy.com/course/learn-xml-ajax-for-beginners/?couponCode=226E0224FF1B0399F109,4.55,40,English,"2,5 total Stunden",Programmierung,Webentwicklung,,2 days 07:00:00.000000000,{'YouAccel Training'}
90,The Complete HTML5 Course: From Beginning to Expert,https://www.udemy.com/course/interactive-html-course/?couponCode=FREEHTML52020,3.98485,687,English,3 total Stunden,Programmierung,Webentwicklung,,1 days 14:00:00.000000000,{'Creative Online School'}
92,PMO - CP  (project management office certified practitioner),https://www.udemy.com/course/pmo-cp-project-management-office-certified-practitioner/?couponCode=3E6A342A99ABCB3F26E6,3.35,21,English,160 Fragen,Wissenschaft & Lehre,Lehrausbildung,,1 days 05:00:00.000000000,{'Mostafa megawer ahmed'}
8,PMP By Knowledge Areas  (Exams),https://www.udemy.com/course/pmp-by-knowledge-areas-exams/?couponCode=9DCD8BA67FCF52BC6E18,4.2,86,English,638 Fragen,Wissenschaft & Lehre,Prüfungsvorbereitung,,1 days 05:00:00.000000000,{'Mostafa megawer ahmed'}
87,PMP Real test ideas,https://www.udemy.com/course/pmp-real-test-ideas/?couponCode=E5001A19AE844246ECF7,4.4,17,English,800 Fragen,Wissenschaft & Lehre,Prüfungsvorbereitung,,1 days 05:00:00.000000000,{'Mostafa megawer ahmed'}
3,easy way to learn arabic (basics),https://www.udemy.com/course/easy-way-to-learn-arabic-basics/?couponCode=MARCH1FLASH,3.7,26,English,1 total Stunde,Wissenschaft & Lehre,Sprache,,2 days 00:00:00.000000000,{'Mohammed Zaid'}
14,MBA Completo en 1 Curso: Profesor de Negocios Premiado,https://www.udemy.com/course/mba-completo-en-1-curso/?couponCode=BD68F4DB4E60DC265F2C,3.83824,651,Español,"10,5 total Stunden",Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Master Trader', 'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
117,Curso Completo de Administrador de Servidores Web con Linux,https://www.udemy.com/course/wordpress-instala-y-administra-tu-servidor-con-linux/?couponCode=5FFEBA602C5A886F9246,4.24342,133,Español,"6,5 total Stunden",Design,Webdesign,,1 days 02:00:00.000000000,{'Beny Blanco'}
58,Fotografía básica con Adobe Lightroom CC,https://www.udemy.com/course/fotografiabasicaconlightroom/?couponCode=90079D053DEB8772702F,3.5283,134,Español,3 total Stunden,Fotografie,Digitale Fotografie,,1 days 06:00:00.000000000,{'Johnny Mora'}
98,Java y BlueJ | Introducción a las Bases de la Programación,https://www.udemy.com/course/programacion/?couponCode=40DENCASA,4.4863,1845,Español,3 total Stunden,Programmierung,Programmiersprachen,,2 days 12:00:00.000000000,{'Juan Villalvazo'}
38,Programa tus Primeros Juegos HTML5 con JavaScript,https://www.udemy.com/course/programa-tus-primeros-juegos-html5-con-javascript/?couponCode=YOMEQUEDOENCASA,4.05769,433,Español,"8,5 total Stunden",Programmierung,Spieleentwicklung,,1 days 01:00:00.000000000,{'Javier Muñiz'}
49,Desarrollo de juegos con Unreal Engine 4 de 0 a profesional,https://www.udemy.com/course/desarrollo-de-juegos-con-unreal-engine-4-de-0-a-profesional/?couponCode=0DAAB8EBF317D1E7A366,4.60088,819,Español,"38,5 total Stunden",Programmierung,Spieleentwicklung,,2 days 03:00:00.000000000,"{'Carlos Coronado', 'Juan Gabriel Gomila Salas'}"
94,Desarrollo de videojuegos con Phaser 3 - Iniciación,https://www.udemy.com/course/phaser-iniciacion/?couponCode=YOMEQUEDOENCASA,3.88235,86,Español,"1,5 total Stunden",Programmierung,Spieleentwicklung,,1 days 20:00:00.000000000,{'Francisco Pereira Alvarado'}
101,"La Web Empieza Aquí: TypeScript, Angular , Storage, Firebase",https://www.udemy.com/course/la-web-empieza-aqui-typescript-angular-storage-firebase/?couponCode=MARZO2020,4.52807,326,Español,"19,5 total Stunden",Programmierung,Webentwicklung,,1 days 05:00:00.000000000,{'Tomas Garay'}
46,Un Programme MBA en un Cours avec un Professeur Reconnu,https://www.udemy.com/course/un-programme-mba-en-un-cours-avec-un-professeur-reconnu/?couponCode=6E3B410A536A35662DF9,4.37879,283,Français,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
13,La Formation Complète Python,https://www.udemy.com/course/formation-complete-python/?couponCode=EDTECH-COVID,4.66971,1160,Français,14 total Stunden,Programmierung,Programmiersprachen,,1 days 10:00:00.000000000,"{'Docstring | Formations Python en ligne', 'Thibault Houdon | Formateur et développeur Python'}"
17,Python par la pratique : 101 Exercices Corrigés,https://www.udemy.com/course/python-exercices/?couponCode=EDTECH-COVID,4.60714,228,Français,"3,5 total Stunden",Programmierung,Programmiersprachen,,1 days 10:00:00.000000000,"{'Docstring | Formations Python en ligne', 'Thibault Houdon | Formateur et développeur Python'}"
42,Un Intero MBA in 1 Corso: Premiato Prof. di Economia,https://www.udemy.com/course/italian-entire-mba-un-intero-mba-in-1-corso-premiato-prof-di-economia/?couponCode=86A1640FF8EA205C0411,4.4375,214,Italiano,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
2,MBA Completo em 1 Curso: Prof Premiado de Escola de Negócios,https://www.udemy.com/course/mba-completo-em-1-curso-prof-premiado-de-escola-de-negocios-portuguese/?couponCode=B7CB54625693015943FA,4.45536,815,Português,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
16,İhracatta Hedef Pazar Tespiti - Temel Eğitim,https://www.udemy.com/course/itc-trade-map-ile-hedef-pazar-tespiti-temel-egitim/?couponCode=BUGRAAYAN,3.73529,77,Türkçe,30 Min. gesamt,Business,Strategie,,0 days 06:00:00.000000000,"{'M. Arda UZUN', 'EXPINNO International Trade Academy'}"
21,ماجستير إدارة الاعمال بالكامل في دورة واحدة,https://www.udemy.com/course/an-entire-mba-in-1-course-arabic-version-by-chris-haroun/?couponCode=1466D5DD029521422374,4.5,329,العربية,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
37,綜合MBA課程：由商學院屢獲殊榮的教授授課,https://www.udemy.com/course/mandarin-traditional-chinese-an-entire-mba-in-1-course/?couponCode=1FF1F726782B50730622,4.56757,1030,中文,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
52,米国MBA教授が教える：起業からIPOまでMBAのすべて,https://www.udemy.com/course/an-entire-mba-in-1-course-japanese-version/?couponCode=99E5957876A373224BD7,4.12755,857,日本語,8 total Stunden,Business,Unternehmensgründung,,0 days 06:00:00.000000000,"{'Complete Business Education (International Version) by Chris Haroun', 'Chris Haroun'}"
