,title,link,rating,num_ratings,language,duration,topic_0,topic_1,topic_2,expiring,instructor
18,Nutrition & Natural Medicine To Reduce High Blood Pressure!,https://www.udemy.com/course/how-to-reduce-high-blood-pressure-with-natural-medicine/?couponCode=98D54F91FB7844BE7698,3.95,11,English,"2,5 total Stunden",Gesundheit & Fitness,Allgemeine Gesundheit,,0 days 19:00:00.000000000,"{'Kevin Kockot, M.A.'}"
203,EFT Weight Loss Emotional Eating Issues - No Diet,https://www.udemy.com/course/eft-weight-loss-emotional-eating/?couponCode=44B9ADF57155A0A3BD9D,4.01724,88,English,2 total Stunden,Gesundheit & Fitness,Allgemeine Gesundheit,,0 days 04:00:00.000000000,"{'Joan Kaylor', 'Scott Paton', 'Scott Alex'}"
40,Inflammation - The Hidden Source of Disease and Chronic Pain,https://www.udemy.com/course/pain-relief/?couponCode=MARCH6INFLAMMATION,3.55,62,English,1 total Stunde,Gesundheit & Fitness,Ernährung,,2 days 07:00:00.000000000,"{'Martin Pytela', 'Scott Paton', 'Scott Alex'}"
164,EFT Emotional Freedom Technique: Hair Pulling & Skin Picking,https://www.udemy.com/course/eft-emotional-freedom-techniques-for-hair-pulling-skin-picking/?couponCode=MARCH6EFTECHNIQUE,3.75,49,English,2 total Stunden,Gesundheit & Fitness,Mentale Gesundheit,,2 days 07:00:00.000000000,"{'Joan Kaylor', 'Scott Paton', 'Scott Alex'}"
191,How to Analyze Football (Soccer) - Basics,https://www.udemy.com/course/how-to-analyze-football-soccer-basics/?couponCode=170134B9DA2940A67680,4.6,30,English,1 total Stunde,Gesundheit & Fitness,Sport,,2 days 04:00:00.000000000,{'Hamza El Kadioui'}
9,Linux Command Line Basics,https://www.udemy.com/course/linux-command-line-volume1/?couponCode=2020LINUX,4.47007,10614,English,5 total Stunden,IT & Software,Betriebssysteme,,1 days 02:00:00.000000000,{'Ahmed Alkabary'}
33,Certified Ethical Hacker (CEH) Practice Exams,https://www.udemy.com/course/certified-ethical-hacker-ceh-practice-exams/?couponCode=CEH2020MAR,4.00649,518,English,110 Fragen,IT & Software,IT-Zertifizierung,,1 days 05:00:00.000000000,{'Dhabaleshwar Das'}
155,The Complete Ethical Hacking Course: Beginner to Advance!,https://www.udemy.com/course/the-complete-ethical-hacking-course-beginner-to-advance/?couponCode=EHACK-C,3.15909,63,English,3 total Stunden,IT & Software,Netzwerk & Sicherheit,,0 days 19:00:00.000000000,"{'J Kin', 'Marufa Yasmin'}"
75,EXCEL at Work - Complete MS Excel Mastery Beginner to Pro,https://www.udemy.com/course/how-to-use-microsoft-excel-beginning-to-advanced-tutorials/?couponCode=959B08859109C20558B5,4.44737,3631,English,7 total Stunden,Office-Produktivität,Microsoft,,0 days 21:00:00.000000000,{'Steve McDonald'}
181,Mastering Interview Skills in 1 Hour with Fortune 500 Exec,https://www.udemy.com/course/mastering-interview-skills-in-1-hour/?couponCode=CAFDCA8E0C0D307068E1,4.45161,319,English,1 total Stunde,Persönliche Entwicklung,Karriereentwicklung,,1 days 06:00:00.000000000,"{'Hashcademy Learning Platform', 'Wing Lee', 'Gary Lo'}"
76,The Complete Creativity Course: Unleash Your Innovation Now!,https://www.udemy.com/course/the-complete-creativity-course-unleash-your-innovation-now/?couponCode=611794CFBDD1A4E616AF,4.75,16,English,9 total Stunden,Persönliche Entwicklung,Kreativität,,0 days 23:00:00.000000000,{'TJ Walker'}
109,How To Achieve Any Goal In Life Using These Secret Formulas!,https://www.udemy.com/course/goalachieved/?couponCode=MARCHFREE,4.3,55,English,3 total Stunden,Persönliche Entwicklung,Motivation,,1 days 11:00:00.000000000,"{'Joe Parys Support', 'Joe Parys'}"
35,Personal Transformation in 7 days| Increase Your Self Esteem,https://www.udemy.com/course/personal-transformation-in-7-days-increase-your-self-esteem/?couponCode=MARCH20,4.15385,13,English,"4,5 total Stunden",Persönliche Entwicklung,Selbstwertgefühl,,1 days 22:00:00.000000000,{'Code Of Mind School'}
176,Python for Machine Learning bootcamp,https://www.udemy.com/course/python-for-machine-learning-bootcamp/?couponCode=MARS1992,4.29688,200,English,20 total Stunden,Programmierung,Data Science,,1 days 00:00:00.000000000,{'behi school code'}
124,The Complete Angular Course: Beginner to Expert!,https://www.udemy.com/course/the-complete-angular-course-beginner-to-expert-1/?couponCode=DISCUDEMY.COM,3.06667,15,English,1 total Stunde,Programmierung,Programmiersprachen,,0 days 22:00:00.000000000,{'Abdul Motin'}
184,Complete Java Course: Zero to Hero,https://www.udemy.com/course/complete-java-course-zero-to-hero/?couponCode=JAVA99Y,3.65,30,English,1 total Stunde,Programmierung,Programmiersprachen,,1 days 22:00:00.000000000,"{'Shokal Shah', 'Zone X'}"
2,Web Development Masterclass - Complete Certificate Course,https://www.udemy.com/course/web-development-masterclass-complete-certificate-course/?couponCode=3B42482F5EC0783CDB0A,4.3557,610,English,"20,5 total Stunden",Programmierung,Webentwicklung,,0 days 06:00:00.000000000,{'YouAccel Training'}
69,Complete Web Development: 22 Courses in 1,https://www.udemy.com/course/the-complete-web-development-course/?couponCode=FREEWEBDEV,3.67241,480,English,"11,5 total Stunden",Programmierung,Webentwicklung,,0 days 08:00:00.000000000,{'Creative Online School'}
84,Learn JavaScript - For Beginners,https://www.udemy.com/course/learn-javascript-for-beginners-v/?couponCode=929C2B0E665C6B9C039A,4.0,149,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 20:00:00.000000000,{'YouAccel Training'}
87,"Install NGINX, PHP, MySQL, SSL & WordPress on Ubuntu 18.04",https://www.udemy.com/course/install-nginx-php-mysql-ssl-wordpress-on-ubuntu/?couponCode=CDDD6A5E8D29CE360AD9,4.19643,107,English,"1,5 total Stunden",Programmierung,Webentwicklung,,1 days 08:00:00.000000000,{'YouAccel Training'}
104,Learn MySQL - For Beginners,https://www.udemy.com/course/learn-mysql-for-beginners/?couponCode=9CFFADA069F5FCADCABD,4.26923,108,English,"1,5 total Stunden",Programmierung,Webentwicklung,,1 days 20:00:00.000000000,{'YouAccel Training'}
110,Learn XML-AJAX - For Beginners,https://www.udemy.com/course/learn-xml-ajax-for-beginners/?couponCode=CDCB927E0F7424615CAE,4.55,40,English,"2,5 total Stunden",Programmierung,Webentwicklung,,1 days 20:00:00.000000000,{'YouAccel Training'}
169,Learn Bootstrap - For Beginners,https://www.udemy.com/course/learn-bootstrap-for-beginners/?couponCode=A2C1AB0CBB11D08C33EE,4.13889,110,English,3 total Stunden,Programmierung,Webentwicklung,,2 days 20:00:00.000000000,{'YouAccel Training'}
171,The Complete HTML5 & CSS3 Course Build Professional Websites,https://www.udemy.com/course/html5css3/?couponCode=MARCHFREE,4.18182,196,English,"4,5 total Stunden",Programmierung,Webentwicklung,,1 days 11:00:00.000000000,"{'Joe Parys Support', 'Joe Parys', 'Shahzaib Kamal'}"
174,Compass - powerful SASS library that makes your life easier,https://www.udemy.com/course/compass-powerful-sass-library-that-makes-your-life-easier/?couponCode=0396A134418A3E3E6BA3,4.15,43,English,2 total Stunden,Programmierung,Webentwicklung,,0 days 14:00:00.000000000,{'Arkadiusz Włodarczyk'}
211,Learn PHP - For Beginners,https://www.udemy.com/course/learn-php-for-beginners-n/?couponCode=8B6AE1F49C9CAF6CA778,4.17442,158,English,2 total Stunden,Programmierung,Webentwicklung,,1 days 20:00:00.000000000,{'YouAccel Training'}
217,Learn jQuery - For Beginners,https://www.udemy.com/course/learn-jquery-for-beginners/?couponCode=657BDA27A695370EB503,4.46552,89,English,"1,5 total Stunden",Programmierung,Webentwicklung,,2 days 20:00:00.000000000,{'YouAccel Training'}
106,Earn Passive Income Teaching On Udemy In 2020 - Unofficial,https://www.udemy.com/course/teachonudemy/?couponCode=MARCHFREE,4.55,41,English,5 total Stunden,Wissenschaft & Lehre,Online-Unterricht,,1 days 11:00:00.000000000,"{'Joe Parys Support', 'Joe Parys'}"
32,Curso Completo de Linux,https://www.udemy.com/course/curso-completo-de-linux/?couponCode=6669BD13C18C7DA7D0CF,3.80769,59,Español,14 total Stunden,IT & Software,Betriebssysteme,,2 days 03:00:00.000000000,{'Beny Blanco'}
73,Aprende Cómo Hacer El Mejor Podcast y Con Hosting,https://www.udemy.com/course/power-podcast-el-exito-de-los-negocios-en-medios-sociales/?couponCode=MARCH5APRENDE,4.0,13,Español,"3,5 total Stunden",Marketing,Social-Media-Marketing,,1 days 04:00:00.000000000,"{'Gisela Echeverría G.', 'Scott Paton', 'Scott Alex'}"
15,Tembellik (Atalet) Nedir ve Nasıl Yenilir ?,https://www.udemy.com/course/ataleti-ve-tembelligi-yenebilirsiniz/?couponCode=FREECOURSE,4.25532,47,Türkçe,42 Min. gesamt,Persönliche Entwicklung,Persönliche Veränderung,,2 days 00:00:00.000000000,{'Emir Baran Salbaş'}
117,"Amazon affiliate from zero to Hero Arabic, أمازون افلييت",https://www.udemy.com/course/amazon-affiliate-from-zero-to-hero-arabic/?couponCode=3601AFE27F9E0C11D29A,3.95,19,العربية,"4,5 total Stunden",Marketing,Affiliate-Marketing,,1 days 00:00:00.000000000,{'Shaker abu Drais'}
